sequential_id,gender,treatment,customer_signup,country,commercial_communications,communications_signup,loyalty_level,loyalty_signup,birth_date,email,total_reservations,average_stay,average_advance_booking,billing,reservation_channel,travel_reason,last_reservation,different_hotels,companion,language_name,age
5.062.452,mujer,Señora,2022-06-22,ES,True,,,,2004-01-08,False,4,1,21,436.3145462,Directo,LEISURE,2024-01-08,4.0,Familia,Spanish,20
2.406.238,hombre,Señor,2023-06-22,IN,True,,,,1982-06-06,True,5,2,0,2029.3626600622,Directo,MIXTO_BT,2023-06-30,1.0,Individual,English,42
2.878.937,hombre,Señor,2023-04-22,IL,True,,,,1989-03-24,False,2,5,11,874.94056252,Mixto Indirecto,LEISURE,2023-05-10,2.0,Pareja,Hebrew,35
2.795.486,hombre,Señor,2023-05-03,ES,True,,,,2000-02-01,True,3,6,3,1775.1602802,Indirecto,BT,2023-05-26,1.0,Individual,Spanish,24
3.562.089,hombre,Señor,2023-01-06,DE,True,,,,1995-01-06,True,3,1,26,1255.34843696,Mixto Directo,BT,2024-04-10,2.0,Individual,German,29
4.974.074,mujer,Señora,2022-07-04,US,True,2022-08-20,,,1950-04-30,True,2,2,0,690.79894352,Indirecto,LEISURE,2022-07-09,2.0,Pareja,English,74
2.760.745,hombre,Señor,2023-05-07,EG,True,,,,1984-09-30,True,2,2,3,500.4817714078,Indirecto,BT,2023-10-20,2.0,Individual,Arabic,39
5.658.387,hombre,Señor,2022-03-19,DE,True,,,,1995-06-22,False,2,2,0,562.013076,Indirecto,LEISURE,2022-03-23,2.0,Pareja,German,29
5.435.480,hombre,Señor,2022-04-26,CH,True,,,,1974-08-30,False,2,1,12,683.19550336,Mixto Indirecto,MIXTO,2023-09-07,2.0,Pareja,German,49
1.326.242,hombre,Señor,2023-10-25,ES,True,,,,1944-12-17,False,2,1,27,767.50658316,Indirecto,LEISURE,2023-10-27,1.0,Grupo,Spanish,79
3.775.005,hombre,Señor,2022-12-04,AR,True,,,,1977-06-17,True,2,4,0,969.8165703449,Directo,LEISURE,2023-10-22,1.0,Pareja,Spanish,47
3.709.520,hombre,Señor,2022-12-15,ES,True,2023-01-29,,,1972-03-24,True,4,1,10,1308.15345216,Mixto Indirecto,MIXTO,2023-05-20,2.0,Pareja,Spanish,52
2.894.576,hombre,Señor,2023-04-21,US,True,,,,1968-11-30,True,2,1,0,377.43331132,Directo,LEISURE,2023-04-24,1.0,Pareja,Portuguese,55
390.326,mujer,Señora,2024-03-13,US,True,,,,1962-08-19,True,2,1,0,363.2449179263,Directo,MIXTO,2024-03-16,1.0,Individual,English,61
4.448.791,mujer,Señora,2022-09-03,ES,True,,,,1979-09-19,True,3,1,0,593.63527228,Mixto Directo,LEISURE,2023-11-25,2.0,Pareja,Spanish,44
2.757.203,hombre,Señor,2023-05-08,US,True,,,,1978-02-14,True,2,1,5,415.51636304,Directo,MIXTO,2023-05-09,1.0,Individual,Spanish,46
4.202.074,hombre,Señor,2022-10-03,CH,True,,,,1968-08-31,True,2,2,90,1735.4316,Mixto Directo,MIXTO,2023-06-18,2.0,Individual,German,55
2.468.345,mujer,Señora,2023-06-14,ES,True,,,,1973-03-20,False,2,1,37,451.94529272,Indirecto,MIXTO,2024-04-04,2.0,Individual,Spanish,51
2.923.435,hombre,Señor,2023-04-16,CL,True,,,,1987-06-20,False,3,8,166,3805.35164352,Mixto Indirecto,BT,2024-03-23,2.0,Individual,Spanish,37
2.784.559,hombre,Señor,2023-05-04,HR,True,,,,1968-01-06,True,4,2,58,1280.9351649889,Mixto Indirecto,LEISURE,2023-10-03,4.0,Individual,Croatian/Bosnian,56
1.196.856,hombre,Señor,2023-11-12,US,True,,,,1946-04-16,True,2,1,19,592.62145544,Indirecto,LEISURE,2023-11-20,1.0,Pareja,English,78
5.560.784,hombre,Señor,2022-04-08,ES,True,2024-05-06,,,1999-04-12,True,5,1,2,871.49379584,Mixto Indirecto,LEISURE,2024-03-24,3.0,Pareja,Spanish,25
2.590.812,hombre,Señor,2023-05-29,DE,True,,,,1958-06-23,False,5,1,366,900.01003056,Indirecto,LEISURE,2024-04-10,5.0,Individual,German,66
3.837.390,mujer,Señora,2022-11-24,ES,True,,,,1973-02-07,True,3,2,130,1312.4849527025,Mixto Directo,MIXTO,2024-04-21,3.0,Individual,Spanish,51
2.345.609,hombre,Señor,2023-06-30,ES,True,,,,1968-04-02,True,5,4,3,2662.2374774,Indirecto,MIXTO_BT,2023-11-27,2.0,Individual,Spanish,56
4.257.016,hombre,Señor,2022-09-26,ES,True,,,,1987-01-05,False,3,1,0,381.67272936,Mixto Indirecto,LEISURE,2023-03-03,2.0,Pareja,Spanish,37
5.177.939,hombre,Señor,2022-06-04,PT,True,2022-08-20,,,1995-02-02,True,2,3,78,707.26937988,Indirecto,MIXTO,2022-08-09,2.0,Pareja,Portuguese,29
648.363,hombre,Señor,2024-02-05,FI,True,,,,1995-01-14,False,2,9,20,1332.538335,Mixto Directo,LEISURE,2024-02-14,2.0,Grupo,Finnish,29
3.474.032,hombre,Señor,2023-01-22,US,True,,,,1996-06-08,True,2,2,18,471.12727392,Directo,LEISURE,2023-01-29,1.0,Pareja,English,28
5.017.903,hombre,Señor,2022-06-28,DE,True,,,,1982-12-14,False,2,1,3,372.44859692,Indirecto,BT,2023-12-06,2.0,Individual,English,41
5.785.013,hombre,Señor,2022-02-22,ES,True,2022-07-01,,,1991-07-28,True,5,1,1,634.3820366,Indirecto,BT,2023-05-31,5.0,Individual,Spanish,32
181.016,hombre,Señor,2024-04-09,UY,True,,,,1946-10-23,True,3,2,28,1192.28784576,Directo,LEISURE,2024-04-26,2.0,Pareja,English,77
3.433.661,hombre,Señor,2023-01-29,MK,True,,,,1982-08-29,False,2,1,4,441.85030224,Mixto Directo,LEISURE,2023-01-31,1.0,Pareja,English,41
3.961.360,mujer,Señora,2022-11-04,US,True,,,,1991-11-24,True,2,2,66,587.82723032,Indirecto,LEISURE,2022-11-09,2.0,Pareja,English,32
5.202.947,hombre,Señor,2022-06-01,ES,True,,bajo,2024-03-23,1997-01-24,True,2,1,30,561.78348912,Directo,MIXTO,2024-04-07,2.0,Pareja,Spanish,27
3.545.143,hombre,Señor,2023-01-09,ES,True,,bajo,2024-03-01,1968-09-07,True,2,4,24,1102.60181848,Mixto Directo,LEISURE,2024-04-17,2.0,Pareja,Spanish,55
4.973.728,mujer,Señora,2022-07-04,RO,True,,,,1980-06-16,True,2,3,30,1615.99636468,Mixto Indirecto,BT,2022-07-11,2.0,Individual,English,44
4.169.662,hombre,Señor,2022-10-07,AR,True,,,,1961-02-28,False,2,2,131,1032.6825626673,Mixto Directo,LEISURE,2022-10-12,1.0,Grupo,Spanish,63
4.566.467,hombre,Señor,2022-08-20,DE,True,,,,1966-10-17,False,3,1,1,615.90945544,Indirecto,MIXTO_LEISURE,2022-09-18,3.0,Individual,German,57
424.789,hombre,Señor,2024-03-08,ES,True,2024-04-21,bajo,2024-03-06,1957-09-03,True,2,3,43,624.14821848,Directo,LEISURE,2024-04-24,1.0,Pareja,Spanish,66
797.560,hombre,Señor,2024-01-11,ES,True,2024-06-06,bajo,2024-04-22,1965-08-26,True,2,2,12,1097.0207476,Mixto Directo,MIXTO,2024-05-01,2.0,Pareja,Spanish,58
3.073.481,hombre,Señor,2023-03-27,ES,True,2024-03-12,,,1968-07-17,True,2,3,5,617.16524608,Indirecto,BT,2024-02-15,1.0,Individual,Spanish,55
3.737.332,mujer,Señora,2022-12-09,BR,True,2024-01-05,,,1980-04-24,True,22,2,10,3460.02869744,Mixto Directo,MIXTO_BT,2024-04-25,2.0,Pareja,Portuguese,44
1.280.178,hombre,Señor,2023-10-31,US,True,,,,1959-12-23,False,2,1,34,528.01811296,Indirecto,BT,2024-04-08,1.0,Individual,English,64
5.937.894,hombre,Señor,2022-01-16,ES,True,,,,1979-04-02,False,2,3,3,356.327228,Directo,LEISURE,2022-01-22,2.0,Pareja,Spanish,45
4.268.308,mujer,Señora,2022-09-25,ES,True,,bajo,,1967-07-13,True,2,1,2,384.52043848,Mixto Directo,LEISURE,2023-03-19,2.0,Pareja,Spanish,56
1.801.133,hombre,Señor,2023-08-29,IT,True,,,,1943-04-01,False,2,2,40,446.96857988,Indirecto,LEISURE,2023-09-02,2.0,Pareja,Italian,81
2.892.953,hombre,Señor,2023-04-21,ES,True,2023-11-25,,,1971-08-07,True,2,2,33,1436.66184152,Indirecto,LEISURE,2023-10-15,2.0,Pareja,Spanish,52
5.294.834,hombre,Señor,2022-05-18,PT,True,,,,1971-12-25,False,2,1,28,524.74992096,Directo,MIXTO,2023-10-29,2.0,Pareja,Portuguese,52
1.069.457,mujer,Señora,2023-12-01,CO,True,,,,1997-12-17,True,2,7,0,3830.59272444,Mixto Directo,MIXTO,2023-12-16,1.0,Individual,Spanish,26
4.811.456,hombre,Señor,2022-07-25,ES,True,,,,1995-11-27,False,2,2,16,603.81818152,Mixto Directo,LEISURE,2022-07-30,1.0,Pareja,Spanish,28
2.384.196,hombre,Señor,2023-06-24,IT,True,,,,1981-04-02,True,2,2,7,1685.4810786,Mixto Indirecto,LEISURE,2024-04-28,2.0,Pareja,Italian,43
5.012.804,hombre,Señor,2022-06-29,ES,True,,,,1950-07-27,False,3,1,9,581.15636304,Indirecto,LEISURE,2024-02-16,3.0,Pareja,Spanish,73
5.378.966,hombre,Señor,2022-05-05,ES,True,,,,1969-10-14,True,2,2,41,436.38921048,Indirecto,LEISURE,2023-08-25,2.0,Grupo,Spanish,54
996.879,mujer,Señora,2023-12-12,ES,True,2024-07-02,bajo,2024-05-18,1972-09-08,True,2,1,7,487.82545544,Mixto Directo,MIXTO,2024-02-17,2.0,Pareja,Spanish,51
2.457.534,mujer,Señora,2023-06-16,GR,True,2023-07-29,,,1972-08-11,True,2,1,2,856.22909076,Directo,LEISURE,2023-06-18,1.0,Pareja,English,51
1.070.197,mujer,Señora,2023-12-01,GB,True,,,,1997-02-28,True,2,2,10,706.49962128,Directo,BT,2023-12-05,1.0,Individual,English,27
938.254,mujer,Señora,2023-12-22,3,True,,,,1999-12-22,True,2,2,16,820.29818316,Directo,LEISURE,2023-12-30,1.0,Pareja,Korean,24
5.717.317,hombre,Señor,2022-03-07,PT,True,,,,1976-08-23,False,2,4,0,381.68477024,Indirecto,BT,2023-01-13,1.0,Individual,Portuguese,47
1.006.211,hombre,Señor,2023-12-10,IT,True,,,,1974-04-04,True,2,1,22,498.36618152,Indirecto,LEISURE,2023-12-13,2.0,Pareja,Italian,50
396.859,hombre,Señor,2024-03-12,RU,True,2024-04-28,,,1975-02-19,True,2,1,21,484.57358144,Indirecto,LEISURE,2024-03-15,1.0,Pareja,Russian,49
4.627.779,hombre,Señor,2022-08-14,UA,True,,,,1978-04-27,False,5,1,1,1269.390633865,Mixto Directo,LEISURE,2024-04-09,2.0,Pareja,English,46
5.491.285,hombre,Señor,2022-04-17,ES,True,,,,1982-10-15,False,2,3,46,694.2972062,Indirecto,MIXTO,2023-08-14,2.0,Individual,Spanish,41
4.712.452,hombre,Señor / Señora,2022-08-05,HU,True,,,,1973-06-20,False,6,1,2,2224.3343581324,Mixto Indirecto,LEISURE,2023-10-24,1.0,Pareja,Hungarian,51
5.344.511,hombre,Señor,2022-05-11,ES,True,,,,1988-07-18,False,2,2,24,879.1581668704,Mixto Indirecto,MIXTO,2023-12-02,2.0,Individual,Spanish,35
4.803.738,mujer,Señora,2022-07-26,US,True,,,,1992-05-21,True,2,2,14,998.00714324,Indirecto,LEISURE,2022-07-31,2.0,Pareja,English,32
5.392.089,hombre,Señor,2022-05-03,LT,True,,,,1965-06-30,False,2,1,29,964.17086168,Indirecto,LEISURE,2023-03-03,2.0,Pareja,English,59
1.651.027,hombre,Señor,2023-09-16,BR,True,,,,1988-02-15,False,2,7,93,2351.0319270801,Indirecto,BT,2023-09-22,1.0,Individual,Spanish,36
3.612.261,mujer,Señora,2022-12-30,ES,True,,,,1973-11-03,True,2,1,4,1105.90314668,Mixto Indirecto,LEISURE,2023-11-23,2.0,Pareja,Spanish,50
5.066.729,mujer,Señora,2022-06-21,FR,True,,,,1977-12-08,True,2,1,62,559.933146,Indirecto,BT,2022-06-24,1.0,Individual,French,46
701.426,hombre,Señor,2024-01-27,ES,True,,,,1975-08-27,True,2,3,21,872.3309076,Directo,LEISURE,2024-02-24,2.0,Pareja,Spanish,48
4.919.680,hombre,Señor / Señora,2022-07-11,US,True,,,,2000-10-25,False,2,2,116,2422.72727392,Indirecto,LEISURE,2022-07-18,2.0,Pareja,English,23
5.937.318,mujer,Señora,2022-01-16,ES,True,2022-03-07,,,1987-12-06,True,3,3,8,558.97566152,Indirecto,BT,2022-05-13,2.0,Individual,Spanish,36
4.039.296,hombre,Señor,2022-10-24,DE,True,,,,1988-10-29,True,4,4,13,3106.65509304,Mixto Indirecto,BT,2023-10-13,1.0,Individual,German,35
5.815.477,hombre,Señor,2022-02-16,ES,True,,,,1963-04-30,False,3,1,0,458.48957004,Mixto Indirecto,BT,2023-02-01,2.0,Individual,Spanish,61
3.332.210,hombre,Señor,2023-02-16,FR,True,,,,1981-04-25,True,2,1,20,360.81192936,Directo,MIXTO,2023-03-06,2.0,Individual,French,43
5.869.153,hombre,Señor,2022-02-04,PL,True,,,,1988-03-09,True,2,1,3,801.1058829726,Indirecto,LEISURE,2023-08-27,2.0,Pareja,Latvian,36
4.418.611,hombre,Señor,2022-09-06,ZA,True,,,,1977-12-12,True,2,3,2,1409.21472772,Directo,MIXTO,2023-09-25,2.0,Individual,Spanish,46
4.365.801,mujer,Señora,2022-09-13,ES,True,2024-06-13,bajo,2024-04-29,1966-06-20,True,3,3,0,1033.20894948,Directo,LEISURE,2024-01-13,3.0,Pareja,Spanish,58
2.675.579,hombre,Señor,2023-05-18,IT,True,,,,1954-03-10,False,2,1,2,382.41818152,Mixto Indirecto,BT,2023-05-25,2.0,Individual,Italian,70
5.114.472,mujer,Señora,2022-06-14,ES,True,,,,1981-05-06,True,2,2,67,1058.53054784,Directo,MIXTO,2024-02-08,2.0,Individual,Spanish,43
5.229.340,mujer,Señora,2022-05-28,PT,True,,,,1982-11-07,False,2,1,3,430.113124,Indirecto,LEISURE,2022-05-30,1.0,Pareja,Portuguese,41
893.558,mujer,Señora,2023-12-28,US,True,,,,1994-02-05,True,2,3,13,821.4163614,Mixto Indirecto,LEISURE,2024-01-03,2.0,Pareja,English,30
4.522.310,hombre,Señor,2022-08-25,ML,True,,,,1995-02-01,False,2,30,4,5721.4596688,Indirecto,BT,2022-09-30,1.0,Pareja,French,29
582.788,hombre,Señor,2024-02-15,BG,True,,,,1966-10-30,True,2,1,12,517.04727228,Indirecto,LEISURE,2024-02-18,1.0,Pareja,English,57
4.096.107,hombre,Señor,2022-10-16,ES,True,,,,1996-12-29,False,2,3,20,635.47018152,Indirecto,LEISURE,2023-02-07,2.0,Grupo,Spanish,27
4.844.911,hombre,Señor,2022-07-21,SI,True,,,,1988-03-12,False,3,1,11,586.79021076,Indirecto,BT,2024-04-23,2.0,Individual,Slovenian,36
2.458.456,hombre,Señor,2023-06-16,BR,True,,,,1971-02-23,False,2,3,16,1849.62181848,Indirecto,BT,2023-06-23,1.0,Individual,Portuguese,53
2.865.267,hombre,Señor,2023-04-24,ES,True,,,,1953-11-19,True,2,2,18,778.55272936,Directo,MIXTO,2023-11-26,2.0,Pareja,Spanish,70
5.073.284,hombre,Señor,2022-06-20,BZ,True,,,,1951-05-03,True,2,1,24,875.17854456,Indirecto,LEISURE,2022-06-24,1.0,Pareja,English,73
4.306.061,hombre,Señor,2022-09-20,IT,True,,,,1988-08-18,True,9,1,10,2008.3350538,Indirecto,BT,2024-04-11,2.0,Individual,Italian,35
872.377,hombre,Señor,2023-12-30,US,True,,,,1988-12-16,False,2,2,10,1336.7669387495,Directo,MIXTO,2024-03-03,1.0,Individual,English,35
3.314.657,hombre,Señor,2023-02-18,ES,True,2023-10-11,alto,,1980-11-20,True,40,1,5,3705.33235836,Mixto Directo,LEISURE,2024-04-14,10.0,Pareja,Spanish,43
5.830.346,mujer,Señora,2022-02-13,AU,True,2022-04-19,,,1957-10-21,True,2,15,8,2872.630396,Mixto Directo,MIXTO,2022-03-31,2.0,Individual,English,66
326.700,hombre,Señor,2024-03-22,FR,True,2024-05-06,,,1982-09-16,True,2,1,1,733.10981848,Indirecto,LEISURE,2024-04-28,1.0,Pareja,French,41
1.264.134,hombre,Señor,2023-11-03,US,True,,,,1970-01-09,True,2,3,71,1506.71272608,Directo,LEISURE,2023-11-13,1.0,Pareja,English,54
4.258.571,hombre,Señor,2022-09-26,ES,True,,,,2000-01-03,False,2,2,1,489.94254784,Indirecto,MIXTO,2022-10-07,2.0,Individual,Spanish,24
5.550.631,hombre,Señor,2022-04-09,ES,True,,bajo,2024-03-22,1993-04-29,True,3,1,8,981.0482378,Mixto Indirecto,MIXTO,2023-09-03,3.0,Individual,Spanish,31
2.657.188,mujer,Señora,2023-05-20,ES,True,,,,1977-07-02,False,2,1,3,451.74545544,Mixto Directo,LEISURE,2023-07-27,2.0,Individual,Spanish,47
2.834.748,mujer,Señora,2023-04-28,ES,True,2024-02-08,,,1980-12-12,True,2,2,26,638.52654456,Indirecto,LEISURE,2023-12-28,2.0,Pareja,Spanish,43
2.652.334,hombre,Señor,2023-05-21,CA,True,2024-05-26,bajo,2024-04-11,1991-06-25,True,3,1,4,841.2638382,Mixto Indirecto,LEISURE,2024-04-24,2.0,Pareja,English,33
4.603.353,hombre,Señor,2022-08-16,PL,True,,,,1975-01-11,False,2,4,27,1286.68858604,Indirecto,LEISURE,2023-05-03,1.0,Pareja,Latvian,49
356.362,mujer,Señora,2024-03-18,US,True,,,,1966-11-24,False,2,2,29,713.82483216,Indirecto,LEISURE,2024-03-25,1.0,Pareja,English,57
5.009.773,mujer,Señora,2022-06-30,VE,True,,,,1983-09-25,False,2,1,4,506.9090924,Indirecto,LEISURE,2022-07-02,1.0,Pareja,Spanish,40
3.801.794,hombre,Señor,2022-11-30,RO,True,,,,1970-05-27,True,2,4,3,2052.2666827411,Indirecto,LEISURE,2023-06-05,1.0,Pareja,Romanian/Moldovan,54
2.588.998,hombre,Señor,2023-05-29,ES,True,,,,1985-05-22,False,2,2,5,875.68545216,Indirecto,BT,2023-06-14,2.0,Individual,Spanish,39
4.071.821,hombre,Señor,2022-10-20,ES,True,,,,1988-12-03,False,3,1,22,394.86727392,Directo,MIXTO_BT,2023-12-17,2.0,Individual,Spanish,35
3.118.585,mujer,Señora,2023-03-20,ES,True,,,,1998-05-17,True,4,1,8,775.05294804,Indirecto,MIXTO_BT,2023-12-19,3.0,Individual,Spanish,26
5.753.539,hombre,Señor,2022-02-27,ES,True,,,,2003-06-20,False,2,1,26,536.47380208,Indirecto,MIXTO,2023-11-14,2.0,Individual,Spanish,21
3.905.464,hombre,Señor,2022-11-12,ES,True,2023-01-02,,,1972-01-25,True,2,3,17,582.9454538,Directo,LEISURE,2022-11-18,2.0,Pareja,Spanish,52
4.093.025,hombre,Señor,2022-10-17,IE,True,,,,1998-06-30,True,3,3,10,879.62443696,Directo,BT,2022-11-03,1.0,Individual,English,25
1.273.382,mujer,Señora,2023-11-01,ES,True,,bajo,2024-03-11,1981-03-10,True,4,4,18,3523.31636304,Directo,MIXTO,2023-11-05,1.0,Pareja,Spanish,43
2.492.465,mujer,Señora,2023-06-11,MX,True,,,,2011-12-11,False,8,1,137,622.60364352,Indirecto,LEISURE,2023-06-11,1.0,Pareja,Spanish,12
4.041.384,mujer,Señora,2022-10-24,ES,True,,,,1975-02-17,False,2,1,29,557.29108632,Mixto Directo,MIXTO,2024-03-15,1.0,Pareja,Spanish,49
3.445.825,hombre,Señor,2023-01-27,ES,True,,,,1955-08-12,True,3,3,164,415.98153264,Indirecto,LEISURE,2024-01-23,3.0,Pareja,Spanish,68
192.080,mujer,Señora,2024-04-07,ES,True,2024-05-20,bajo,2024-04-05,1994-09-18,True,2,2,13,1044.7396975364,Directo,MIXTO,2024-04-25,2.0,Individual,Spanish,29
2.839.660,hombre,Señor,2023-04-28,IT,True,2023-06-13,,,1988-04-25,True,3,1,71,1899.42712608,Indirecto,LEISURE,2023-05-03,3.0,Familia,Italian,36
5.863.286,mujer,Señora,2022-02-05,ES,True,,,,1994-09-10,True,2,1,0,639.75508496,Mixto Indirecto,LEISURE,2022-10-16,2.0,Pareja,Spanish,29
3.801.819,mujer,Señora,2022-11-30,IL,True,,,,1976-04-22,False,2,3,18,1236.56,Directo,MIXTO,2023-09-11,1.0,Pareja,Hebrew,48
1.288.765,mujer,Señora,2023-10-30,BR,True,,,,1984-11-27,False,2,2,9,627.39701092,Indirecto,MIXTO,2023-11-06,2.0,Individual,Portuguese,39
5.488.310,mujer,Señora,2022-04-17,ES,True,,,,1971-05-05,False,2,1,21,713.25086496,Directo,LEISURE,2024-02-25,2.0,Pareja,Spanish,53
3.422.836,hombre,Señor,2023-01-31,ES,True,,,,1976-11-05,True,9,1,13,1380.58181684,Directo,MIXTO_BT,2024-04-25,1.0,Individual,Spanish,47
5.661.366,hombre,Señor,2022-03-19,AR,True,,,,1989-01-04,False,2,1,0,374.221104,Mixto Directo,LEISURE,2022-03-22,1.0,Pareja,Spanish,35
5.671.370,hombre,Señor,2022-03-17,ES,True,2022-04-29,,,1988-07-28,True,4,1,19,600.5691644,Mixto Directo,MIXTO_LEISURE,2023-10-19,3.0,Individual,Spanish,35
2.071.243,hombre,Señor,2023-08-01,ES,True,,,,1990-08-17,False,3,1,2,350.4829076,Indirecto,LEISURE,2024-03-25,1.0,Pareja,Spanish,33
4.648.907,mujer,Señor / Señora,2022-08-12,ES,True,,,,1991-02-02,True,3,1,0,344.1048,Directo,LEISURE,2023-10-06,1.0,Pareja,Spanish,33
2.507.331,mujer,Señora,2023-06-09,IT,True,,,,1972-07-29,False,2,2,144,1132.79068592,Directo,MIXTO,2023-09-03,1.0,Individual,Italian,51
3.408.626,mujer,Señora,2023-02-03,GW,True,,,,1994-09-04,False,2,1,0,355.7088824,Mixto Directo,MIXTO,2023-06-08,1.0,Individual,Portuguese,29
5.793.091,hombre,Señor,2022-02-20,ES,True,,,,1968-08-29,True,2,2,28,508.96657408,Indirecto,LEISURE,2023-08-29,2.0,Familia,Spanish,55
4.977.364,hombre,Señor,2022-07-04,ES,True,2022-12-05,bajo,2024-03-12,1969-05-13,True,10,1,15,3826.6135088,Mixto Directo,MIXTO_LEISURE,2024-03-16,6.0,Pareja,Spanish,55
3.120.168,hombre,Señor,2023-03-20,MX,True,,,,1979-03-01,True,2,2,11,1479.8252093047,Indirecto,MIXTO,2023-03-25,1.0,Pareja,English,45
951.359,hombre,Señor,2023-12-20,CA,True,,,,1951-04-15,True,2,7,27,3168.59927392,Indirecto,MIXTO,2024-01-03,2.0,Individual,English,73
2.140.965,hombre,Señor,2023-07-24,AE,True,,,,1990-07-01,False,2,3,3,3175.55637532,Mixto Directo,LEISURE,2023-07-30,1.0,Familia,Arabic,34
5.067.627,mujer,Señora,2022-06-21,ES,True,,,,1988-08-01,False,2,1,2,405.1327916,Indirecto,MIXTO,2022-11-23,1.0,Individual,Spanish,35
4.656.629,mujer,Señora,2022-08-11,GB,True,,,,1982-10-11,True,3,1,33,495.1309076,Indirecto,MIXTO_LEISURE,2023-12-22,2.0,Pareja,English,41
4.247.718,mujer,Señora,2022-09-28,ES,True,,,,1981-04-04,False,2,1,44,367.81472772,Directo,MIXTO,2023-04-30,1.0,Familia,Spanish,43
5.373.239,hombre,Señor,2022-05-06,ES,True,,,,1944-02-09,False,2,2,91,516.68942592,Indirecto,MIXTO,2023-09-17,2.0,Pareja,Spanish,80
5.778.973,hombre,Señor,2022-02-24,ES,True,,,,1985-06-12,True,2,1,29,637.21485944,Indirecto,MIXTO,2023-11-24,2.0,Individual,Spanish,39
3.938.888,hombre,Señor,2022-11-07,FR,True,,,,1979-06-12,False,2,3,20,1560.98181848,Indirecto,BT,2022-11-18,1.0,Individual,French,45
4.578.352,mujer,Señora,2022-08-19,PT,True,,,,1996-11-06,True,3,1,13,546.2747176,Mixto Directo,MIXTO_BT,2023-10-08,3.0,Pareja,Portuguese,27
5.774.360,hombre,Señor,2022-02-25,ES,True,2023-09-29,,,1970-03-21,True,4,2,110,1489.60514152,Mixto Indirecto,MIXTO,2024-01-20,4.0,Individual,Spanish,54
1.919.832,hombre,Señor / Señora,2023-08-16,IL,True,,,,1970-12-22,False,2,5,17,2451.02641692,Mixto Indirecto,LEISURE,2023-08-27,2.0,Pareja,Hebrew,53
1.736.777,mujer,Señora,2023-09-06,ES,True,,,,1999-06-11,True,2,2,17,452.26109768,Indirecto,BT,2024-02-15,2.0,Pareja,Spanish,25
5.809.503,mujer,Señora,2022-02-18,ES,True,,,,1970-04-19,True,2,3,77,630.78890976,Indirecto,MIXTO,2023-09-18,2.0,Pareja,Spanish,54
1.886.116,hombre,Señor,2023-08-20,MX,True,,,,1976-08-12,True,3,1,0,477.8230655982,Mixto Indirecto,MIXTO,2023-08-24,1.0,Individual,Spanish,47
1.519.444,hombre,Señor,2023-10-02,CA,True,,,,1990-11-01,False,2,1,0,431.5774472,Mixto Directo,LEISURE,2023-10-04,1.0,Pareja,English,33
381.304,hombre,Señor,2024-03-15,ES,True,2024-04-27,bajo,2024-03-13,1979-12-06,True,5,1,25,763.04727064,Directo,MIXTO,2024-04-10,2.0,Pareja,Spanish,44
5.476.043,hombre,Señor,2022-04-20,GB,True,,,,1956-02-24,False,3,1,129,619.291552,Indirecto,MIXTO_BT,2022-05-06,3.0,Pareja,English,68
4.219.929,hombre,Señor,2022-10-01,ES,True,,,,1982-11-06,True,3,1,45,613.16096304,Mixto Indirecto,LEISURE,2023-09-23,3.0,Pareja,Spanish,41
2.644.606,hombre,Señor,2023-05-22,IT,True,,,,1985-08-12,True,2,1,0,660.49061848,Directo,LEISURE,2024-02-19,1.0,Pareja,Italian,38
3.226.082,mujer,Señora,2023-03-04,ES,True,,,,1973-05-10,True,2,1,59,350.51272772,Mixto Directo,LEISURE,2023-11-26,2.0,Individual,Spanish,51
1.218.773,hombre,Señor,2023-11-09,ES,True,,,,1998-11-16,False,3,3,0,573.016,Directo,MIXTO,2023-11-18,1.0,Individual,Spanish,25
5.824.731,hombre,Señor,2022-02-14,ES,True,,,,1959-10-29,True,2,4,60,923.09414248,Indirecto,LEISURE,2023-08-07,2.0,Pareja,Spanish,64
5.657.345,hombre,Señor,2022-03-19,CA,True,,,,1980-09-26,True,4,1,0,553.773716,Mixto Indirecto,MIXTO,2022-04-15,2.0,Individual,English,43
4.259.707,hombre,Señor,2022-09-26,GB,True,,,,1962-06-07,False,3,1,11,763.28641544,Mixto Indirecto,MIXTO_LEISURE,2024-01-18,1.0,Pareja,English,62
3.894.965,hombre,Señor,2022-11-14,ES,True,,,,1977-01-10,True,6,1,0,754.25091088,Mixto Directo,MIXTO_BT,2023-08-29,2.0,Individual,Spanish,47
4.889.238,hombre,Señor,2022-07-16,ES,True,,,,1957-11-27,True,3,3,1,1277.70908912,Directo,LEISURE,2023-12-10,1.0,Pareja,Spanish,66
5.339.800,mujer,Señora,2022-05-11,BR,True,,,,1990-04-19,False,2,3,37,1000.924144,Indirecto,LEISURE,2022-05-20,1.0,Pareja,Portuguese,34
4.236.882,mujer,Señor / Señora,2022-09-29,MX,True,,,,1990-01-23,True,2,1,75,373.3797372417,Directo,LEISURE,2022-10-05,1.0,Pareja,Spanish,34
2.215.549,hombre,Señor,2023-07-15,MA,True,,,,1952-02-01,True,3,1,1,415.6654538,Mixto Indirecto,LEISURE,2023-07-19,3.0,Familia,Arabic,72
296.562,mujer,Señora,2024-03-26,ES,True,,,,1996-12-14,False,2,3,37,652.87344168,Indirecto,LEISURE,2024-04-01,2.0,Pareja,Spanish,27
